loan_id,borrower_id,borrower_name,co_borrower_name,loan_type,loan_purpose,property_state,property_zip,servicer_name,original_principal,current_balance,interest_rate,monthly_payment,origination_date,maturity_date,last_payment_date,next_payment_date,payment_status,days_past_due,document_status,lien_position
L004904,B1332,Barbara Miller,Karen Martinez,JUMBO,PURCHASE,AZ,62488,Quicken Loans,627032.00,182939.93,8.423,4841.37,2018-02-11,2038-02-11,2018-04-04,2018-05-04,CURRENT,0,COMPLETE,SECOND
L009982,B1601,Jennifer Smith,,USDA,CONSTRUCTION,IA,59687,Bank of America,716359.00,235525.99,7.551,4958.46,2020-05-19,2035-05-19,2030-08-06,2030-09-05,CURRENT,0,COMPLETE,SECOND
L009199,B1223,Susan Thompson,Lisa Jones,VA,REFINANCE,ID,92443,Freedom Mortgage,117721.00,58928.32,3.349,361.39,2015-09-19,2035-09-19,2015-11-08,2015-12-08,CURRENT,0,COMPLETE,SECOND
L003373,B8479,Michael Thomas,Linda Williams,JUMBO,CASH_OUT_REFINANCE,KS,93795,PNC Bank,572966.00,245558.26,5.196,2729.04,2014-12-11,2024-12-11,2017-01-03,2017-02-02,CURRENT,0,COMPLETE,FIRST
L008653,B6408,Mary Miller,,ARM,CASH_OUT_REFINANCE,MN,51040,Wells Fargo Home Mortgage,542139.00,218632.82,3.786,1881.49,2010-05-05,2020-05-05,2019-06-03,2019-07-03,CURRENT,0,COMPLETE,SECOND
L009319,B4903,Sarah Martin,,CONVENTIONAL,PURCHASE,ND,23410,Freedom Mortgage,527983.00,378417.68,2.965,1435.01,2010-10-06,2030-10-06,2011-01-09,2011-02-08,CURRENT,0,COMPLETE,SECOND
L001557,B6925,Michael Johnson,,VA,REFINANCE,WV,26527,Flagstar Bank,294694.00,92848.20,4.346,1174.01,2012-11-15,2027-11-15,2019-07-22,2019-08-21,CURRENT,0,COMPLETE,SECOND
L009080,B1570,William Martin,,CONVENTIONAL,REFINANCE,LA,60161,Green Tree Servicing,624691.00,414032.63,7.786,4458.52,2016-12-19,2046-12-19,2020-07-25,2020-08-24,DELINQUENT,86,INCOMPLETE,SECOND
L003363,B1903,Richard Jackson,Robert White,FHA,CONSTRUCTION,MN,85154,Green Tree Servicing,724606.00,251964.30,4.433,2944.50,2015-12-22,2035-12-22,2025-02-05,2025-03-07,CURRENT,0,MISSING,FIRST
L002308,B2403,Patricia Hernandez,,FIXED,PURCHASE,AL,21270,PNC Bank,437814.00,234761.23,2.856,1146.20,2020-06-21,2040-06-21,2027-01-21,2027-02-20,CURRENT,0,COMPLETE,SECOND
L007288,B4429,Patricia Anderson,,USDA,PURCHASE,IA,81750,Freedom Mortgage,60166.00,42068.26,3.718,205.06,2020-11-15,2030-11-15,2028-01-24,2028-02-23,CURRENT,0,COMPLETE,SECOND
L000464,B5900,Richard Thomas,Barbara Martinez,ARM,REFINANCE,NM,81828,Caliber Home Loans,741274.00,369024.98,7.974,5418.34,2013-07-28,2023-07-28,2025-09-25,2019-11-18,CURRENT,0,MISSING,FIRST
L008447,B4996,Jennifer Martin,,FIXED,CONSTRUCTION,IA,99568,PNC Bank,621622.00,408049.96,6.926,3946.57,2011-02-13,2031-02-13,2018-08-30,2018-09-29,DELINQUENT,87,INCOMPLETE,SECOND
L003203,B2032,Lisa Thompson,,FHA,PURCHASE,DC,72433,Citimortgage,759798.00,222652.08,7.695,5359.43,2011-09-20,2041-09-20,2013-02-17,2013-03-19,CURRENT,0,COMPLETE,FIRST
L009367,B5800,Lisa Johnson,,ARM,PURCHASE,MT,15240,Citimortgage,353132.00,160780.26,6.976,2258.16,2019-07-04,2029-07-04,2029-10-21,2029-11-20,DELINQUENT,30,COMPLETE,FIRST
L000106,B3755,Mary Moore,,JUMBO,PURCHASE,MS,95678,Citimortgage,529536.00,411071.64,5.894,2860.99,2021-02-09,2031-02-09,2027-08-12,2027-09-11,CURRENT,0,,FIRST
L006500,B5909,Richard Hernandez,,VA,REFINANCE,ME,53475,Nationstar Mortgage,719999.00,0.00,6.592,4350.71,2015-12-12,2035-12-12,2025-09-05,2025-10-05,PAID_OFF,0,INCOMPLETE,SECOND
L009592,B4847,Jessica Wilson,Jennifer Wilson,ARM,HOME_EQUITY,MS,74934,Quicken Loans,362369.00,105537.48,5.724,1901.35,2015-09-17,2025-09-17,2020-09-13,2020-10-13,CURRENT,0,COMPLETE,SECOND
L001610,B7666,Robert Miller,,FHA,CASH_OUT_REFINANCE,WY,46690,Caliber Home Loans,615852.00,229609.57,8.301,4686.17,2013-10-07,2033-10-07,2016-02-10,2016-03-11,CURRENT,0,COMPLETE,FIRST
L002787,B6525,Michael Thomas,,CONVENTIONAL,CASH_OUT_REFINANCE,WA,41568,US Bank,436587.00,171237.88,6.254,2502.88,2018-10-02,2048-10-02,2028-12-27,2029-01-26,CURRENT,0,COMPLETE,SECOND
L002033,B5772,Barbara Jones,Linda Lee,VA,CASH_OUT_REFINANCE,OH,16027,Flagstar Bank,760048.00,382754.14,4.86,3386.01,2019-12-28,2034-12-28,2025-09-11,2025-10-11,CURRENT,0,MISSING,SECOND
L007378,B4337,Joseph Hernandez,Barbara Hernandez,JUMBO,PURCHASE,IL,91947,Citimortgage,65110.00,19212.97,8.431,503.20,2017-04-16,2047-04-16,2024-08-05,2024-09-04,CURRENT,0,COMPLETE,SECOND
L006911,B8861,Linda Martin,,JUMBO,REFINANCE,OH,73177,Caliber Home Loans,394425.00,0.00,5.905,2134.99,2016-02-21,2036-02-21,2024-03-15,2024-04-14,PAID_OFF,0,COMPLETE,FIRST
L008613,B5915,Mary Martin,,FIXED,HOME_EQUITY,ND,66472,SunTrust Mortgage,381012.00,337908.99,5.982,2089.28,2011-01-05,2041-01-05,2015-01-03,2015-02-02,CURRENT,0,COMPLETE,FIRST
L005395,B5783,Mary Brown,,VA,HOME_EQUITY,WA,20297,Quicken Loans,638472.00,456554.99,7.642,4472.60,2020-05-22,2030-05-22,2023-08-26,2023-09-25,CURRENT,0,COMPLETE,FIRST
L004641,B8719,John Hernandez,Thomas Martin,FIXED,REFINANCE,WY,33381,Nationstar Mortgage,524227.00,272905.61,7.508,3607.90,2016-01-13,2031-01-13,2016-11-12,2016-12-12,CURRENT,0,COMPLETE,SECOND
L002528,B4431,Sarah Hernandez,Karen Davis,FIXED,PURCHASE,VA,86983,JPMorgan Chase Bank,561678.00,404768.41,3.306,1702.17,2012-07-14,2027-07-14,2014-07-25,2014-08-24,CURRENT,0,COMPLETE,FIRST
L001217,B4365,James Hernandez,,VA,CONSTRUCTION,OH,12844,Bank of America,666680.00,372601.81,5.436,3322.07,2018-05-19,2028-05-19,2023-07-16,2023-08-15,DELINQUENT,82,COMPLETE,FIRST
L005407,B1783,Jennifer Martin,,CONVENTIONAL,CONSTRUCTION,RI,35877,Quicken Loans,458035.00,393164.44,2.941,1234.82,2021-11-08,2031-11-08,2030-08-27,2030-09-26,CURRENT,0,COMPLETE,FIRST
L001515,B6628,Karen Martin,,VA,HOME_EQUITY,MN,45648,Freedom Mortgage,71835.00,0.00,5.199,342.35,2014-07-31,2034-07-31,2023-11-14,2023-12-14,PAID_OFF,0,COMPLETE,FIRST
L001805,B6477,Charles Johnson,,ARM,CONSTRUCTION,MT,63993,PHH Mortgage,149412.00,0.00,3.441,471.28,2022-06-12,2032-06-12,2028-09-13,2028-10-13,CLOSED,0,COMPLETE,FIRST
L003437,B9206,Robert Taylor,,USDA,PURCHASE,NV,88189,Citimortgage,174038.00,140102.44,4.662,743.75,2021-07-08,2041-07-08,2024-03-31,2024-04-30,CURRENT,0,COMPLETE,SECOND
L001194,B9995,Robert Miller,,FHA,REFINANCE,ME,25930,Caliber Home Loans,434131.00,196095.14,7.206,2867.65,2020-06-10,2030-06-10,2020-09-08,2020-10-08,CURRENT,0,COMPLETE,FIRST
L004985,B5435,Jennifer Martin,Linda Williams,JUMBO,CONSTRUCTION,TN,74980,Green Tree Servicing,181019.00,90144.56,3.252,539.62,2019-06-15,2034-06-15,2019-11-06,2019-12-06,CURRENT,0,COMPLETE,FIRST
L006222,B3233,James Johnson,,FIXED,CONSTRUCTION,WI,22888,PHH Mortgage,235411.00,136972.94,6.994,1509.26,2013-11-14,2033-11-14,2018-03-28,2018-04-27,DEFAULT,143,COMPLETE,SECOND
L001711,B5533,Jennifer Hernandez,William Martinez,ARM,REFINANCE,NH,49022,Citimortgage,377819.00,340920.83,5.275,1826.91,2015-09-01,2035-09-01,2018-11-09,2018-12-09,CURRENT,0,COMPLETE,SECOND
L002210,B8727,Thomas Wilson,,USDA,CONSTRUCTION,MT,53195,Flagstar Bank,180940.00,81771.51,5.407,896.81,2015-08-22,2025-08-22,2016-01-20,2016-02-19,CURRENT,0,COMPLETE,SECOND
L007372,B9555,Michael Miller,Susan Williams,CONVENTIONAL,CASH_OUT_REFINANCE,VT,65157,Quicken Loans,273106.00,205551.27,3.388,848.18,2014-07-03,2024-07-03,2021-04-01,2021-05-01,CURRENT,0,INCOMPLETE,SECOND
L004470,B6199,Barbara Smith,,VA,CONSTRUCTION,ME,22520,Freedom Mortgage,278922.00,203434.04,4.232,1082.03,2014-10-06,2034-10-06,2019-08-08,2019-09-07,CURRENT,0,COMPLETE,SECOND
L004265,B1473,Robert Wilson,,ARM,PURCHASE,TN,26908,Quicken Loans,555001.00,256428.95,4.345,2210.52,2017-03-22,2047-03-22,2019-05-04,2019-06-03,DELINQUENT,79,COMPLETE,FIRST
L005866,B8328,Michael Anderson,Robert Smith,ARM,CASH_OUT_REFINANCE,WI,98884,Bank of America,769254.00,303002.14,7.263,5121.50,2014-09-09,2024-09-09,2022-12-16,2023-01-15,CURRENT,0,COMPLETE,SECOND
L000047,B1939,Lisa Moore,John Davis,FIXED,CASH_OUT_REFINANCE,AK,57467,Caliber Home Loans,128686.00,0.00,6.527,769.94,2019-02-10,2039-02-10,2025-09-02,2025-01-10,PAID_OFF,0,COMPLETE,FIRST
L004471,B7017,Linda Smith,Michael Martinez,CONVENTIONAL,HOME_EQUITY,VA,64811,Citimortgage,384647.00,320236.07,4.959,1748.51,2020-12-17,2030-12-17,2022-05-24,2022-06-23,CURRENT,0,COMPLETE,FIRST
L001929,B2659,Jennifer Thompson,,JUMBO,CONSTRUCTION,IL,63838,PHH Mortgage,296868.00,198099.91,3.843,1045.79,2022-04-11,2042-04-11,2022-11-30,2022-12-30,CURRENT,0,MISSING,FIRST
L003389,B3737,David Thompson,,FHA,CASH_OUT_REFINANCE,KS,78363,Caliber Home Loans,397795.00,0.00,5.166,1883.76,2017-10-04,2037-10-04,2019-12-01,2019-12-31,PAID_OFF,0,COMPLETE,FIRST
L008930,B7086,Susan Lee,,FIXED,REFINANCE,SD,92390,Wells Fargo Home Mortgage,678196.00,409508.54,3.221,2002.43,2016-11-28,2036-11-28,2023-01-27,2023-02-26,CURRENT,0,COMPLETE,SECOND
L003483,B7791,David Martinez,,JUMBO,PURCHASE,NM,96096,JPMorgan Chase Bank,676723.00,258598.57,5.952,3692.20,2022-04-10,2032-04-10,2028-07-17,2028-08-16,CURRENT,0,COMPLETE,FIRST
L001903,B4284,Robert Johnson,,FIXED,PURCHASE,MO,14264,SunTrust Mortgage,132193.00,119310.03,6.486,785.95,2021-12-04,2036-12-04,2029-11-08,2029-12-08,CURRENT,0,MISSING,FIRST
L005219,B5421,Thomas Jackson,,USDA,HOME_EQUITY,NY,94769,Bank of America,400490.00,0.00,6.082,2232.80,2019-08-06,2034-08-06,2020-09-19,2020-10-19,CLOSED,0,COMPLETE,FIRST
L000727,B1924,James Moore,Linda White,USDA,CASH_OUT_REFINANCE,99,82987,Bank of America,460320.00,183969.66,4.78,2016.97,2016-07-18,2026-07-18,2019-02-25,2019-03-27,CURRENT,0,COMPLETE,FIRST
L005665,B7897,Thomas Williams,,FHA,CONSTRUCTION,MO,59742,Caliber Home Loans,79490.00,63766.10,4.563,332.49,2012-12-19,2032-12-19,2023-07-02,2023-08-01,DELINQUENT,50,COMPLETE,FIRST
L007362,B7516,William Anderson,,FIXED,REFINANCE,OH,41349,US Bank,781602.00,328124.88,2.701,1935.18,2020-09-04,2035-09-04,2031-08-16,2031-09-15,CURRENT,0,COMPLETE,SECOND
L009254,B9603,John Thompson,,FIXED,CONSTRUCTION,FL,15832,SunTrust Mortgage,242869.00,175549.38,4.886,1087.77,2011-10-11,2026-10-11,2019-06-07,2019-07-07,CURRENT,0,COMPLETE,FIRST
L007506,B7323,Joseph Thompson,Michael Martinez,FIXED,HOME_EQUITY,NJ,54672,Wells Fargo Home Mortgage,632660.00,334173.75,7.962,4617.47,2012-05-15,2022-05-15,2014-08-22,2014-09-21,CURRENT,0,COMPLETE,FIRST
L000014,B3290,Susan Lee,,ARM,REFINANCE,FL,64379,Flagstar Bank,97549.00,124713.74,8.178,731.28,2016-10-29,2046-10-29,2018-03-18,2018-04-17,CURRENT,0,COMPLETE,FIRST
L002307,B9856,Sarah Jones,James Jones,VA,PURCHASE,ME,12151,Citimortgage,385708.00,218582.93,7.336,2593.76,2021-11-09,2051-11-09,2023-08-20,2023-09-19,CURRENT,0,INCOMPLETE,SECOND
L005502,B3256,Lisa Miller,Mary White,USDA,CASH_OUT_REFINANCE,MN,55986,Caliber Home Loans,574831.00,516039.39,5.799,3055.66,2015-09-11,2045-09-11,2018-01-04,2018-02-03,CURRENT,0,COMPLETE,SECOND
L003084,B7811,Lisa Hernandez,,USDA,CASH_OUT_REFINANCE,CT,80698,Citimortgage,334801.00,0.00,5.17,1586.68,2015-08-22,2025-08-22,2017-11-10,2017-12-10,PAID_OFF,0,COMPLETE,SECOND
L001191,B4375,Joseph Martin,,JUMBO,REFINANCE,HI,71339,SunTrust Mortgage,508803.00,266645.40,4.544,2119.33,2017-07-29,2032-07-29,2025-07-29,2025-08-28,CURRENT,0,COMPLETE,FIRST
L004917,B8893,Jennifer Thomas,David Johnson,FIXED,CASH_OUT_REFINANCE,MS,75269,Citimortgage,85277.00,51132.79,6.124,478.72,2010-11-08,2020-11-08,2019-07-01,2019-07-31,CURRENT,0,COMPLETE,FIRST
L003503,B1284,Patricia Williams,,FIXED,CASH_OUT_REFINANCE,FL,49463,Flagstar Bank,368588.00,134852.95,7.047,2380.99,2019-06-23,2034-06-23,2025-01-03,2025-02-02,CURRENT,0,COMPLETE,SECOND
L007050,B8952,Jessica Brown,,FHA,REFINANCE,NM,59453,SunTrust Mortgage,778868.00,216998.22,5.89,4205.24,2016-11-30,2046-11-30,2023-05-27,2023-06-26,DELINQUENT,49,COMPLETE,SECOND
L002356,B5429,Sarah Brown,,ARM,CASH_OUT_REFINANCE,ME,93986,Caliber Home Loans,658685.00,440431.20,7.255,4380.53,2010-03-20,2040-03-20,2010-09-04,2010-10-04,DEFAULT,199,COMPLETE,FIRST
L009823,B8833,Susan Lee,David Martin,VA,PURCHASE,KS,23675,Citimortgage,243548.00,120866.94,2.525,563.71,2012-11-28,2032-11-28,2018-09-16,2018-10-16,CURRENT,0,COMPLETE,SECOND
L003624,B8962,Karen Lee,,ARM,CONSTRUCTION,NV,82144,Bank of America,120611.00,77478.49,5.042,557.44,2017-03-10,2047-03-10,2022-07-25,2022-08-24,CURRENT,0,COMPLETE,FIRST
L006687,B2645,Jennifer Hernandez,,JUMBO,CONSTRUCTION,NE,19348,Bank of America,234613.00,112518.19,6.445,1386.07,2022-11-03,2032-11-03,2031-11-18,2031-12-18,CURRENT,0,COMPLETE,FIRST
L007829,B6806,Joseph Jackson,,JUMBO,CONSTRUCTION,FL,66211,Freedom Mortgage,570353.00,247210.47,2.929,1531.35,2011-03-19,2041-03-19,2014-03-08,2014-04-07,CURRENT,0,COMPLETE,FIRST
L008783,B6004,Karen Jones,,FIXED,REFINANCE,WI,48481,Caliber Home Loans,439742.00,167479.64,2.713,1093.60,2010-09-24,2040-09-24,2018-12-18,2019-01-17,CURRENT,0,INCOMPLETE,FIRST
L006805,B3805,Karen Thompson,,ARM,CONSTRUCTION,MA,64575,Flagstar Bank,196197.00,69080.25,3.557,639.72,2010-09-08,2040-09-08,2014-01-17,2014-02-16,CURRENT,0,COMPLETE,SECOND
L003872,B1382,Sarah Martin,,FIXED,HOME_EQUITY,DC,71806,Flagstar Bank,111282.00,0.00,2.985,304.50,2012-05-05,2022-05-05,2015-02-22,2015-03-24,PAID_OFF,0,COMPLETE,SECOND
L009750,B3777,Jessica Williams,James Williams,USDA,PURCHASE,MS,11351,Quicken Loans,111216.00,31998.16,3.229,329.19,2014-02-01,2029-02-01,2022-01-24,2022-02-23,CURRENT,0,COMPLETE,FIRST
L005222,B1996,Charles Miller,,FHA,CASH_OUT_REFINANCE,TX,83371,US Bank,319324.00,216112.13,3.098,906.83,2012-06-13,2022-06-13,2019-04-01,2019-05-01,CURRENT,0,MISSING,FIRST
L008337,B3267,David Taylor,Richard Thompson,JUMBO,PURCHASE,NH,73707,JPMorgan Chase Bank,304429.00,231366.10,7.156,1996.95,2016-12-03,2036-12-03,2022-06-17,2022-07-17,CURRENT,0,COMPLETE,FIRST
L007919,B3341,John Wilson,,FHA,CONSTRUCTION,NY,55623,Bank of America,730552.00,445368.83,4.299,2878.92,2021-11-16,2031-11-16,2029-07-03,2029-08-02,DEFAULT,207,COMPLETE,SECOND
L001038,B7230,Jennifer Taylor,,VA,HOME_EQUITY,ME,40913,Quicken Loans,326477.00,123610.11,3.824,1144.41,2022-07-22,2042-07-22,2031-08-31,2031-09-30,CURRENT,0,MISSING,FIRST
L000155,B3292,Charles Miller,,ARM,REFINANCE,AZ,99957,Nationstar Mortgage,76691.00,39717.44,6.432,452.17,2016-08-18,2036-08-18,2026-11-18,2026-12-18,CURRENT,0,,SECOND
L005412,B3957,Michael Martinez,,USDA,CASH_OUT_REFINANCE,OH,10963,Nationstar Mortgage,154058.00,76046.73,5.049,713.02,2017-01-04,2047-01-04,2027-10-12,2027-11-11,CURRENT,0,COMPLETE,FIRST
L001163,B9855,Robert Miller,,CONVENTIONAL,PURCHASE,NC,75562,Nationstar Mortgage,474257.00,254150.67,8.46,3677.86,2016-05-28,2046-05-28,2019-05-08,2019-06-07,CURRENT,0,COMPLETE,SECOND
L001974,B3251,James Jones,David Thomas,FHA,CONSTRUCTION,OH,72470,Green Tree Servicing,278304.00,0.00,3.114,794.42,2019-01-12,2034-01-12,2029-01-23,2029-02-22,CLOSED,0,COMPLETE,FIRST
L003406,B1606,Susan Wilson,,USDA,HOME_EQUITY,GA,93848,Freedom Mortgage,81020.00,60133.20,4.368,324.40,2014-01-09,2034-01-09,2018-08-12,2018-09-11,CURRENT,0,COMPLETE,FIRST
L003180,B1622,Sarah Williams,Charles Davis,CONVENTIONAL,PURCHASE,WA,79992,Bank of America,120020.00,50996.57,2.783,306.18,2018-02-08,2033-02-08,2022-09-10,2022-10-10,CURRENT,0,INCOMPLETE,SECOND
L003753,B2339,Michael Garcia,William Smith,VA,CASH_OUT_REFINANCE,KY,95023,Caliber Home Loans,689155.00,393728.72,4.506,2846.55,2013-05-12,2043-05-12,2016-05-14,2016-06-13,DEFAULT,300,MISSING,SECOND
L002454,B6104,John Moore,,FHA,CASH_OUT_REFINANCE,NV,23220,Flagstar Bank,221369.00,175867.08,4.717,957.18,2022-03-17,2042-03-17,2026-07-09,2026-08-08,CURRENT,0,COMPLETE,SECOND
L004006,B7151,Barbara Martin,,CONVENTIONAL,HOME_EQUITY,TX,89999,PHH Mortgage,190946.00,106142.85,4.314,755.10,2016-03-27,2026-03-27,2026-04-19,2026-05-19,CURRENT,0,COMPLETE,SECOND
L001542,B6411,Patricia Thompson,Karen Thompson,CONVENTIONAL,HOME_EQUITY,IN,15380,PHH Mortgage,428542.00,293882.20,7.346,2885.73,2012-06-25,2042-06-25,2017-09-24,2017-10-24,CURRENT,0,COMPLETE,FIRST
L008338,B3897,James Taylor,Michael Williams,ARM,REFINANCE,CO,29793,SunTrust Mortgage,306772.00,275968.03,5.152,1448.78,2015-01-09,2025-01-09,2021-01-19,2021-02-18,CURRENT,0,MISSING,SECOND
L007239,B5141,Jennifer Hernandez,,USDA,REFINANCE,WI,16568,PNC Bank,141052.00,0.00,7.44,961.97,2017-01-10,2032-01-10,2019-12-07,2020-01-06,PAID_OFF,0,COMPLETE,FIRST
L001255,B9398,John Moore,,CONVENTIONAL,CONSTRUCTION,UT,71797,Nationstar Mortgage,341437.00,252769.56,6.452,2019.37,2015-07-03,2025-07-03,2023-05-28,2023-06-27,CURRENT,0,INCOMPLETE,FIRST
L007431,B7167,Jennifer Thompson,Sarah Moore,FHA,PURCHASE,IA,56057,Bank of America,511524.00,167810.00,8.483,3977.65,2017-11-28,2032-11-28,2023-02-25,2023-03-27,CURRENT,0,COMPLETE,FIRST
L004162,B8508,Karen Thompson,David Thompson,JUMBO,CASH_OUT_REFINANCE,IL,20643,PHH Mortgage,751809.00,490316.62,3.972,2737.34,2015-08-02,2045-08-02,2016-12-05,2017-01-04,CURRENT,0,COMPLETE,SECOND
L000312,B9698,Thomas Taylor,,CONVENTIONAL,CONSTRUCTION,MI,57918,Freedom Mortgage,84303.00,52346.45,4.28,330.75,2016-01-20,2031-01-20,2024-12-19,2025-01-18,DELINQUENT,33,,FIRST
L009355,B4322,Barbara Miller,,FHA,CASH_OUT_REFINANCE,NY,44845,Freedom Mortgage,57461.00,26419.90,8.402,442.56,2020-11-27,2035-11-27,2028-01-31,2028-03-01,CURRENT,0,COMPLETE,FIRST
L007667,B6368,Linda Thompson,,JUMBO,CONSTRUCTION,AL,45906,Nationstar Mortgage,72297.00,24930.02,5.616,372.18,2013-12-15,2023-12-15,2017-03-14,2017-04-13,CURRENT,0,COMPLETE,SECOND
L008132,B5111,Thomas Miller,,VA,REFINANCE,NJ,65848,PHH Mortgage,761973.00,0.00,8.054,5625.52,2012-06-30,2022-06-30,2013-03-23,2013-04-22,PAID_OFF,0,COMPLETE,FIRST
L003490,B5140,Mary Johnson,,JUMBO,HOME_EQUITY,SD,45506,JPMorgan Chase Bank,546712.00,217769.81,7.362,3689.49,2018-12-09,2028-12-09,2024-03-16,2024-04-15,CURRENT,0,COMPLETE,SECOND
L003926,B4212,David Martin,Sarah Martinez,ARM,HOME_EQUITY,MD,38067,Caliber Home Loans,289270.00,130023.40,7.417,1966.72,2020-04-12,2040-04-12,2020-10-20,2020-11-19,CURRENT,0,INCOMPLETE,FIRST
L006022,B4703,Jessica Anderson,,VA,PURCHASE,MI,32777,PHH Mortgage,727247.00,295425.20,5.423,3615.21,2014-01-30,2024-01-30,2023-03-23,2023-04-22,CURRENT,0,COMPLETE,SECOND
L007422,B7354,Patricia Davis,,USDA,PURCHASE,NC,48228,Flagstar Bank,210738.00,92042.91,5.024,970.52,2017-04-18,2037-04-18,2026-02-13,2026-03-15,CURRENT,0,INCOMPLETE,SECOND
L004139,B3355,Karen Davis,,FIXED,PURCHASE,IA,29787,Flagstar Bank,320956.00,282648.58,6.587,1937.96,2010-03-30,2030-03-30,2015-03-09,2015-04-08,CURRENT,0,MISSING,SECOND
L000070,B2562,David Anderson,,ARM,HOME_EQUITY,KS,11498,US Bank,243757.00,105795.10,8.39,1874.69,2020-09-16,2040-09-16,2031-04-15,2031-05-15,CURRENT,0,,SECOND
L000725,B4311,Linda Johnson,,FHA,PURCHASE,NM,18834,Quicken Loans,140705.00,178653.58,5.828,751.69,2021-03-03,2036-03-03,2022-09-04,2022-10-04,CURRENT,0,COMPLETE,SECOND
L002945,B6109,William Wilson,,VA,HOME_EQUITY,NE,44693,PHH Mortgage,689572.00,243660.86,6.089,3848.90,2010-12-07,2030-12-07,2019-11-24,2019-12-24,DELINQUENT,68,COMPLETE,SECOND
L005003,B9717,Charles Wilson,,ARM,CONSTRUCTION,UT,92247,Bank of America,116796.00,48911.42,4.599,492.38,2021-05-13,2031-05-13,2031-04-14,2031-05-14,CURRENT,0,COMPLETE,SECOND
L008083,B8995,Charles Jones,Lisa Moore,FHA,PURCHASE,NE,48976,Freedom Mortgage,774253.00,334004.99,2.7,1916.28,2020-01-13,2030-01-13,2027-01-06,2027-02-05,DELINQUENT,72,COMPLETE,SECOND
L001464,B3621,Joseph Jackson,,JUMBO,PURCHASE,KS,76570,SunTrust Mortgage,486722.00,0.00,7.493,3343.09,2014-11-04,2044-11-04,2019-04-26,2019-05-26,PAID_OFF,0,COMPLETE,SECOND
L002536,B7901,Sarah Davis,Susan Williams,FIXED,CASH_OUT_REFINANCE,MO,23172,Quicken Loans,188461.00,0.00,4.453,769.28,2011-07-13,2021-07-13,2015-02-11,2015-03-13,PAID_OFF,0,MISSING,FIRST
L007462,B2395,Charles Wilson,,USDA,REFINANCE,CT,99038,JPMorgan Chase Bank,763931.00,247569.38,2.979,2086.10,2013-07-26,2033-07-26,2021-10-06,2021-11-05,DEFAULT,238,COMPLETE,SECOND
L007752,B8203,Joseph Moore,William Wilson,CONVENTIONAL,PURCHASE,NY,95180,Wells Fargo Home Mortgage,587004.00,199894.85,5.372,2890.60,2017-07-07,2027-07-07,2019-06-19,2019-07-19,CURRENT,0,COMPLETE,SECOND
L000013,B5295,Lisa Davis,,ARM,CONSTRUCTION,OK,49608,Flagstar Bank,662955.00,196380.63,4.786,2908.49,2018-05-02,2028-05-02,2025-10-10,2026-01-24,CURRENT,0,COMPLETE,SECOND
L004206,B2191,Joseph Miller,Charles Wilson,ARM,PURCHASE,SD,93959,Flagstar Bank,318395.00,270310.27,6.888,2010.35,2012-01-16,2027-01-16,2019-04-19,2019-05-19,CURRENT,0,COMPLETE,SECOND
L005423,B9627,William Thomas,,FHA,PURCHASE,AL,30139,Nationstar Mortgage,623533.00,415936.97,5.835,3335.12,2017-07-12,2047-07-12,2027-09-20,2027-10-20,CURRENT,0,MISSING,FIRST
L009557,B9573,Mary Smith,,FHA,HOME_EQUITY,FL,83690,Freedom Mortgage,750283.00,391618.55,5.341,3673.32,2020-02-06,2040-02-06,2022-09-14,2022-10-14,CURRENT,0,COMPLETE,FIRST
L005828,B1419,John Hernandez,,JUMBO,HOME_EQUITY,TX,68738,Bank of America,385031.00,0.00,7.246,2557.44,2015-07-12,2025-07-12,2025-12-23,2026-01-22,PAID_OFF,0,MISSING,FIRST
L001028,B3824,Sarah Garcia,Jennifer Lee,FHA,HOME_EQUITY,HI,48606,Nationstar Mortgage,583792.00,318684.72,4.157,2224.59,2016-12-22,2026-12-22,2024-06-05,2024-07-05,CURRENT,0,COMPLETE,FIRST
L007884,B2516,Barbara Garcia,,ARM,PURCHASE,NY,42783,Freedom Mortgage,402733.00,134322.24,2.84,1048.45,2014-03-02,2034-03-02,2015-11-10,2015-12-10,CURRENT,0,INCOMPLETE,FIRST
L004659,B1399,Charles Wilson,James Taylor,CONVENTIONAL,PURCHASE,CT,40273,Green Tree Servicing,755802.00,488597.19,4.289,2971.50,2016-07-07,2046-07-07,2024-12-09,2025-01-08,DELINQUENT,48,COMPLETE,SECOND
L006433,B5555,Charles Jones,,USDA,REFINANCE,WY,31324,PHH Mortgage,565595.00,374092.19,6.046,3134.62,2011-02-13,2021-02-13,2015-01-28,2015-02-27,CURRENT,0,COMPLETE,SECOND
L007230,B6971,Mary Brown,,VA,REFINANCE,WV,97220,Green Tree Servicing,87995.00,0.00,4.917,396.62,2018-05-21,2033-05-21,2018-08-16,2018-09-15,PAID_OFF,0,COMPLETE,FIRST
L001316,B7412,Michael Lee,James White,FIXED,CONSTRUCTION,WY,30206,Quicken Loans,75691.00,32271.91,7.018,486.93,2017-04-12,2047-04-12,2025-01-22,2025-02-21,CURRENT,0,INCOMPLETE,SECOND
L003022,B1895,Charles Garcia,,FIXED,CASH_OUT_REFINANCE,OR,43572,PNC Bank,76526.00,66449.11,4.915,344.78,2011-10-25,2031-10-25,2015-12-31,2016-01-30,CURRENT,0,COMPLETE,SECOND
