loan_id,borrower_id,borrower_name,co_borrower_name,loan_type,loan_purpose,property_state,property_zip,servicer_name,original_principal,current_balance,interest_rate,monthly_payment,origination_date,maturity_date,last_payment_date,next_payment_date,payment_status,days_past_due,document_status,lien_position
L003047,B1099,Patricia Martinez,,FHA,REFINANCE,MO,74520,PHH Mortgage,119911.00,0.00,8.277,909.79,2011-12-15,2041-12-15,2012-07-28,2012-08-27,PAID_OFF,0,COMPLETE,SECOND
L003048,B3936,Barbara Williams,,JUMBO,REFINANCE,UT,34613,Freedom Mortgage,71045.00,41419.02,3.078,200.45,2018-01-23,2048-01-23,2025-01-06,2025-02-05,CURRENT,0,COMPLETE,SECOND
L003049,B9482,James Jackson,Susan Jackson,ARM,PURCHASE,CA,96112,US Bank,333250.00,206417.84,2.543,776.83,2011-12-28,2026-12-28,2015-01-25,2015-02-24,CURRENT,0,COMPLETE,SECOND
L003050,B2665,Michael Lee,,FHA,CONSTRUCTION,MA,81964,Wells Fargo Home Mortgage,376766.00,0.00,5.997,2071.18,2012-03-19,2032-03-19,2018-10-29,2018-11-28,PAID_OFF,0,COMPLETE,SECOND
L003051,B3864,Richard Lee,,FHA,CONSTRUCTION,ND,32269,Quicken Loans,673658.00,593908.26,4.864,3003.62,2011-10-01,2021-10-01,2017-10-30,2017-11-29,CURRENT,0,INCOMPLETE,FIRST
L003052,B1515,Richard Smith,Patricia White,USDA,PURCHASE,AK,77059,JPMorgan Chase Bank,527809.00,159442.77,8.068,3903.50,2016-12-28,2046-12-28,2020-02-29,2020-03-30,CURRENT,0,COMPLETE,SECOND
L003053,B4780,Joseph Garcia,Sarah Davis,FIXED,CONSTRUCTION,FL,90361,Green Tree Servicing,271252.00,0.00,2.817,700.44,2013-12-23,2043-12-23,2021-03-19,2021-04-18,PAID_OFF,0,INCOMPLETE,SECOND
L003054,B1970,Susan Miller,,FHA,REFINANCE,KY,64830,Citimortgage,324433.00,220724.62,7.487,2226.61,2013-04-12,2043-04-12,2023-05-07,2023-06-06,CURRENT,0,COMPLETE,SECOND
L003055,B5262,Susan Brown,Susan White,USDA,CONSTRUCTION,IL,48794,Bank of America,668350.00,0.00,3.736,2288.88,2017-09-18,2032-09-18,2028-07-29,2028-08-28,CLOSED,0,INCOMPLETE,SECOND
L003056,B1970,James Anderson,Linda Brown,FIXED,CONSTRUCTION,HI,48136,JPMorgan Chase Bank,714226.00,542299.30,4.779,3128.85,2011-05-23,2021-05-23,2018-04-24,2018-05-24,CURRENT,0,COMPLETE,FIRST
L003057,B2458,Barbara Garcia,,CONVENTIONAL,CONSTRUCTION,WI,26667,Nationstar Mortgage,785265.00,732455.80,3.701,2664.08,2018-03-27,2048-03-27,2021-10-18,2021-11-17,DELINQUENT,53,COMPLETE,FIRST
L003058,B3740,Lisa Anderson,,VA,CASH_OUT_REFINANCE,IL,83700,SunTrust Mortgage,248536.00,222088.19,5.624,1281.29,2014-07-27,2034-07-27,2024-03-11,2024-04-10,CURRENT,0,COMPLETE,FIRST
L003059,B3549,Joseph Taylor,,VA,PURCHASE,LA,31285,Nationstar Mortgage,391876.00,162378.45,2.883,1035.63,2020-10-28,2040-10-28,2030-08-19,2030-09-18,CURRENT,0,COMPLETE,SECOND
L003060,B8137,James Williams,John Davis,FHA,HOME_EQUITY,AR,74620,PNC Bank,261652.00,209873.58,5.716,1370.97,2019-08-09,2049-08-09,2024-04-04,2024-05-04,CURRENT,0,COMPLETE,FIRST
L003061,B5288,Barbara Thompson,,ARM,REFINANCE,WY,91059,Caliber Home Loans,237227.00,115657.56,2.942,639.76,2016-06-11,2031-06-11,2025-10-09,2025-11-08,DEFAULT,322,INCOMPLETE,FIRST
L003062,B3083,William Garcia,,VA,PURCHASE,MI,74249,Quicken Loans,429602.00,182576.71,3.404,1340.50,2016-06-03,2031-06-03,2016-11-27,2016-12-27,DELINQUENT,89,COMPLETE,SECOND
L003063,B7222,Robert Wilson,,VA,CONSTRUCTION,OR,52059,Caliber Home Loans,490377.00,330075.65,8.173,3673.86,2010-06-24,2040-06-24,2021-03-30,2021-04-29,CURRENT,0,INCOMPLETE,FIRST
L003064,B1281,Robert Miller,,VA,PURCHASE,ID,33444,JPMorgan Chase Bank,622043.00,194805.34,2.779,1584.60,2011-09-22,2021-09-22,2020-10-14,2020-11-13,CURRENT,0,INCOMPLETE,SECOND
L003065,B9389,Jessica Davis,,JUMBO,REFINANCE,FL,24914,US Bank,285362.00,134160.73,3.318,867.93,2013-06-09,2033-06-09,2023-09-27,2023-10-27,CURRENT,0,MISSING,SECOND
L003066,B6233,Karen Moore,,USDA,PURCHASE,SC,20282,Flagstar Bank,262769.00,133802.19,7.951,1915.17,2012-05-21,2032-05-21,2019-09-18,2019-10-18,CURRENT,0,COMPLETE,FIRST
L003067,B6782,Richard Miller,,FIXED,CASH_OUT_REFINANCE,ID,64332,SunTrust Mortgage,684915.00,292595.49,3.103,1948.18,2014-01-03,2044-01-03,2020-02-09,2020-03-10,CURRENT,0,COMPLETE,FIRST
L003068,B4401,Charles Moore,Michael Lee,CONVENTIONAL,CASH_OUT_REFINANCE,MI,48441,PNC Bank,251593.00,219182.77,6.804,1569.19,2022-08-15,2037-08-15,2023-09-03,2023-10-03,CURRENT,0,COMPLETE,SECOND
L003069,B3255,Michael Anderson,,CONVENTIONAL,HOME_EQUITY,MO,40503,Wells Fargo Home Mortgage,526127.00,213116.67,8.302,4003.91,2022-07-17,2052-07-17,2027-07-11,2027-08-10,DELINQUENT,41,COMPLETE,SECOND
L003070,B9336,Charles White,,ARM,HOME_EQUITY,OR,24186,SunTrust Mortgage,686521.00,400796.02,8.369,5266.70,2018-05-15,2028-05-15,2023-11-08,2023-12-08,DELINQUENT,66,MISSING,FIRST
L003071,B5757,James Johnson,John Taylor,VA,PURCHASE,TX,74807,Green Tree Servicing,639257.00,289208.62,8.32,4875.40,2020-04-27,2040-04-27,2024-10-05,2024-11-04,CURRENT,0,COMPLETE,SECOND
L003072,B9514,Thomas Thompson,,JUMBO,CONSTRUCTION,NM,75748,Caliber Home Loans,465711.00,189909.14,7.936,3387.89,2020-02-29,2035-02-28,2023-12-24,2024-01-23,CURRENT,0,COMPLETE,SECOND
L004298,B9836,Susan Williams,,USDA,CASH_OUT_REFINANCE,TX,70510,Quicken Loans,331629.00,0.00,3.775,1147.57,2011-12-30,2041-12-30,2013-11-20,2013-12-20,PAID_OFF,0,COMPLETE,SECOND
L003074,B6958,Michael Johnson,,FIXED,REFINANCE,CA,70417,PNC Bank,767656.00,449321.19,7.243,5096.79,2014-07-05,2024-07-05,2014-10-17,2014-11-16,CURRENT,0,COMPLETE,SECOND
L003075,B1679,Thomas Martinez,Jennifer Miller,CONVENTIONAL,CASH_OUT_REFINANCE,IL,84366,US Bank,634292.00,376380.85,8.024,4665.43,2022-03-30,2042-03-30,2028-06-20,2028-07-20,CURRENT,0,MISSING,SECOND
L003076,B3737,Lisa Martin,Mary Wilson,CONVENTIONAL,HOME_EQUITY,WI,91110,SunTrust Mortgage,156347.00,112218.48,3.513,503.48,2022-04-18,2052-04-18,2022-11-19,2022-12-19,CURRENT,0,COMPLETE,FIRST
L003077,B6193,John Davis,,JUMBO,CASH_OUT_REFINANCE,OK,31174,SunTrust Mortgage,180159.00,146273.38,7.289,1203.75,2016-10-09,2026-10-09,2020-02-16,2020-03-17,CURRENT,0,COMPLETE,SECOND
L003078,B4590,Linda Thompson,,FHA,CASH_OUT_REFINANCE,MA,54639,Quicken Loans,484783.00,287938.14,4.028,1789.98,2014-02-05,2029-02-05,2023-03-12,2023-04-11,CURRENT,0,COMPLETE,SECOND
L003079,B1214,Linda Thompson,,FIXED,CONSTRUCTION,FL,79195,Flagstar Bank,353286.00,250450.44,3.259,1055.41,2010-08-03,2020-08-03,2015-10-03,2015-11-02,CURRENT,0,COMPLETE,SECOND
L003080,B4043,Robert Martinez,,FIXED,CONSTRUCTION,OK,61092,JPMorgan Chase Bank,524170.00,343989.03,7.261,3488.83,2019-09-14,2034-09-14,2019-12-31,2020-01-30,CURRENT,0,COMPLETE,SECOND
L003081,B3614,James White,,FHA,CASH_OUT_REFINANCE,NJ,23305,Green Tree Servicing,612977.00,487440.72,2.735,1536.78,2020-12-13,2030-12-13,2022-11-04,2022-12-04,CURRENT,0,COMPLETE,SECOND
L003082,B2268,Linda Jackson,,CONVENTIONAL,HOME_EQUITY,MN,61023,Wells Fargo Home Mortgage,128434.00,49823.26,5.315,625.74,2014-10-13,2029-10-13,2016-03-06,2016-04-05,CURRENT,0,INCOMPLETE,SECOND
L003083,B4861,Patricia Anderson,Linda Smith,CONVENTIONAL,REFINANCE,CO,34426,PNC Bank,540431.00,231792.52,7.08,3507.40,2017-10-02,2047-10-02,2019-11-08,2019-12-08,DEFAULT,108,COMPLETE,SECOND
L003084,B7811,Lisa Hernandez,,USDA,CASH_OUT_REFINANCE,CT,80698,Citimortgage,334801.00,0.00,5.17,1586.68,2015-08-22,2025-08-22,2017-11-10,2017-12-10,PAID_OFF,0,COMPLETE,SECOND
L003085,B3586,Lisa Smith,,ARM,CASH_OUT_REFINANCE,AK,84500,JPMorgan Chase Bank,197865.00,172965.26,4.974,902.17,2019-09-12,2034-09-12,2020-10-01,2020-10-31,CURRENT,0,COMPLETE,FIRST
L003086,B2246,Richard Martinez,,ARM,REFINANCE,NY,53083,JPMorgan Chase Bank,423065.00,0.00,7.426,2879.87,2017-09-07,2032-09-07,2027-05-25,2027-06-24,PAID_OFF,0,COMPLETE,SECOND
L003087,B6321,William Garcia,,USDA,CONSTRUCTION,MD,90260,SunTrust Mortgage,226962.00,0.00,3.603,749.60,2013-01-16,2028-01-16,2014-09-08,2014-10-08,PAID_OFF,0,COMPLETE,FIRST
L003088,B5188,Jennifer Brown,,JUMBO,PURCHASE,TN,99570,Caliber Home Loans,675044.00,307777.49,7.593,4698.48,2017-12-20,2047-12-20,2023-03-02,2023-04-01,CURRENT,0,COMPLETE,SECOND
L003089,B1106,Mary Jones,,JUMBO,HOME_EQUITY,TN,36787,Wells Fargo Home Mortgage,504261.00,409109.70,4.231,1955.73,2013-03-22,2028-03-22,2023-09-23,2023-10-23,DELINQUENT,47,COMPLETE,SECOND
L003090,B6472,David Brown,,ARM,CASH_OUT_REFINANCE,TN,26432,Caliber Home Loans,65240.00,60223.77,3.142,187.90,2014-06-01,2029-06-01,2020-01-28,2020-02-27,DELINQUENT,37,COMPLETE,SECOND
L003091,B4293,David Anderson,,FHA,CONSTRUCTION,MT,73759,Caliber Home Loans,483493.00,168347.95,8.106,3592.59,2013-10-01,2043-10-01,2024-04-15,2024-05-15,CURRENT,0,MISSING,SECOND
L003092,B8102,Michael Smith,,CONVENTIONAL,REFINANCE,RI,37017,Quicken Loans,552021.00,0.00,6.455,3266.35,2018-09-29,2048-09-29,2025-11-19,2025-12-19,PAID_OFF,0,COMPLETE,FIRST
L003093,B8998,Jessica Jackson,Charles Thomas,CONVENTIONAL,CASH_OUT_REFINANCE,HI,89025,US Bank,694925.00,412739.77,7.149,4554.02,2022-05-04,2037-05-04,2031-07-11,2031-08-10,CURRENT,0,COMPLETE,FIRST
L003094,B9848,Michael Lee,William Jones,JUMBO,PURCHASE,WV,64883,Nationstar Mortgage,418925.00,0.00,3.218,1235.76,2020-04-23,2040-04-23,2025-02-16,2025-03-18,CLOSED,0,COMPLETE,FIRST
L003095,B3583,Richard Thomas,Susan White,FHA,HOME_EQUITY,AL,34902,Bank of America,576100.00,204520.66,5.251,2773.01,2017-01-11,2047-01-11,2017-11-30,2017-12-30,CURRENT,0,COMPLETE,SECOND
L003096,B8402,Linda Martinez,,JUMBO,PURCHASE,AL,20269,Bank of America,603467.00,0.00,6.095,3371.62,2022-04-10,2042-04-10,2031-04-16,2031-05-16,PAID_OFF,0,COMPLETE,FIRST
L003097,B3249,William Brown,,FHA,HOME_EQUITY,MS,92067,Bank of America,541522.00,449391.60,3.775,1873.89,2013-02-12,2028-02-12,2022-12-28,2023-01-27,CURRENT,0,COMPLETE,FIRST
L003098,B8613,Karen White,,CONVENTIONAL,PURCHASE,IA,25724,Quicken Loans,209855.00,138450.14,3.383,650.78,2011-01-10,2026-01-10,2013-10-29,2013-11-28,CURRENT,0,COMPLETE,SECOND
L003099,B8693,Jennifer Davis,,ARM,HOME_EQUITY,NH,48410,Bank of America,305481.00,184527.81,5.746,1609.02,2020-04-07,2035-04-07,2025-04-09,2025-05-09,CURRENT,0,MISSING,FIRST
L003100,B7278,Michael Smith,,FHA,PURCHASE,MI,60085,Nationstar Mortgage,477925.00,301490.93,4.474,1960.05,2016-10-31,2036-10-31,2024-08-11,2024-09-10,CURRENT,0,COMPLETE,FIRST
L003101,B6069,Joseph Jones,Charles Martin,CONVENTIONAL,PURCHASE,PA,37326,Wells Fargo Home Mortgage,758772.00,536494.78,6.557,4560.66,2022-06-30,2042-06-30,2031-08-27,2031-09-26,CURRENT,0,COMPLETE,FIRST
L003102,B9482,John Moore,,FHA,REFINANCE,OK,12771,Flagstar Bank,334882.00,0.00,3.926,1205.18,2014-11-25,2024-11-25,2018-03-25,2018-04-24,PAID_OFF,0,COMPLETE,SECOND
L003103,B1021,Charles Garcia,,ARM,PURCHASE,HI,28623,PHH Mortgage,526653.00,0.00,7.018,3388.05,2016-04-09,2036-04-09,2016-12-11,2017-01-10,PAID_OFF,0,COMPLETE,SECOND
L003104,B5320,Jennifer Wilson,,USDA,HOME_EQUITY,UT,53312,Green Tree Servicing,166890.00,73184.13,7.277,1113.25,2019-03-08,2029-03-08,2026-10-28,2026-11-27,CURRENT,0,MISSING,FIRST
L003105,B8009,Barbara Williams,Sarah Hernandez,FHA,REFINANCE,WV,64315,Green Tree Servicing,293944.00,275221.25,3.296,888.10,2021-05-07,2031-05-07,2023-08-17,2023-09-16,CURRENT,0,COMPLETE,SECOND
L003106,B5386,Jessica Davis,,USDA,PURCHASE,ND,25547,Caliber Home Loans,178109.00,0.00,6.812,1112.17,2012-11-19,2032-11-19,2023-05-29,2023-06-28,PAID_OFF,0,COMPLETE,SECOND
L003107,B5555,Lisa Johnson,,CONVENTIONAL,PURCHASE,HI,33298,Green Tree Servicing,799270.00,667402.59,5.102,3738.05,2021-03-23,2041-03-23,2030-05-06,2030-06-05,CURRENT,0,COMPLETE,FIRST
L003108,B6544,Mary Brown,Mary Jones,FHA,CASH_OUT_REFINANCE,CO,42765,PNC Bank,596743.00,321623.63,7.134,3902.40,2017-08-24,2027-08-24,2027-02-19,2027-03-21,CURRENT,0,MISSING,SECOND
L003109,B9345,Linda Anderson,,FIXED,PURCHASE,DE,62312,Freedom Mortgage,220926.00,73184.74,5.561,1126.19,2010-05-01,2020-05-01,2019-03-18,2019-04-17,CURRENT,0,INCOMPLETE,SECOND
L003110,B7475,David Moore,,ARM,CONSTRUCTION,SD,21748,Nationstar Mortgage,101448.00,60975.96,3.357,312.18,2012-02-18,2042-02-18,2018-07-03,2018-08-02,CURRENT,0,COMPLETE,FIRST
L003111,B4256,David Jackson,James Lee,CONVENTIONAL,REFINANCE,AL,77784,Bank of America,607617.00,567298.26,3.877,2159.42,2021-03-08,2051-03-08,2029-08-23,2029-09-22,CURRENT,0,COMPLETE,FIRST
L003112,B4531,James Wilson,,VA,CONSTRUCTION,WV,84329,Freedom Mortgage,169261.00,144928.23,6.726,1043.58,2016-09-07,2031-09-07,2020-04-03,2020-05-03,DELINQUENT,44,COMPLETE,SECOND
L003113,B3403,John Thompson,,USDA,HOME_EQUITY,WI,39632,Quicken Loans,393562.00,0.00,5.876,2119.86,2014-12-16,2034-12-16,2021-07-16,2021-08-15,PAID_OFF,0,COMPLETE,SECOND
L003114,B6893,Richard Thomas,James Thomas,ARM,PURCHASE,AZ,60823,Flagstar Bank,57583.00,24689.87,2.867,151.33,2012-05-01,2032-05-01,2013-05-31,2013-06-30,DELINQUENT,58,COMPLETE,SECOND
L003115,B5384,Thomas Martinez,,FIXED,PURCHASE,RI,77094,JPMorgan Chase Bank,483861.00,154894.50,4.365,1936.05,2022-01-29,2037-01-29,2031-02-01,2031-03-03,DELINQUENT,38,COMPLETE,SECOND
L003116,B7442,Barbara Jackson,,FHA,PURCHASE,NH,39155,Citimortgage,683725.00,350251.35,3.338,2092.08,2016-04-19,2036-04-19,2026-06-09,2026-07-09,CURRENT,0,COMPLETE,SECOND
L003117,B4211,David Thompson,,VA,PURCHASE,AL,72530,PHH Mortgage,731706.00,0.00,8.29,5560.36,2013-06-05,2023-06-05,2021-06-09,2021-07-09,CLOSED,0,MISSING,FIRST
L003118,B4173,Thomas Thomas,Joseph Jones,CONVENTIONAL,HOME_EQUITY,NV,57581,Citimortgage,121588.00,99849.57,7.866,876.71,2010-08-23,2020-08-23,2015-08-24,2015-09-23,CURRENT,0,MISSING,FIRST
L003119,B6665,John Garcia,,VA,CONSTRUCTION,MS,55411,Caliber Home Loans,588545.00,507256.71,8.144,4393.68,2011-02-22,2031-02-22,2016-08-15,2016-09-14,CURRENT,0,COMPLETE,SECOND
L003120,B2652,Patricia Williams,,FHA,PURCHASE,WY,74769,Wells Fargo Home Mortgage,763649.00,395464.19,5.07,3549.06,2018-11-11,2048-11-11,2023-08-25,2023-09-24,CURRENT,0,INCOMPLETE,FIRST
L003121,B9557,Jennifer Hernandez,William Jones,VA,CONSTRUCTION,SD,65185,JPMorgan Chase Bank,772222.00,443869.69,6.443,4560.81,2017-07-28,2032-07-28,2026-03-27,2026-04-26,CURRENT,0,COMPLETE,SECOND
L003122,B1463,David Lee,Thomas Hernandez,CONVENTIONAL,HOME_EQUITY,SD,66507,Flagstar Bank,795978.00,0.00,6.774,4942.63,2015-05-01,2030-05-01,2019-04-22,2019-05-22,PAID_OFF,0,COMPLETE,FIRST
L003123,B1164,Robert Brown,,CONVENTIONAL,PURCHASE,NY,41515,Quicken Loans,315152.00,230860.40,3.725,1076.11,2013-04-03,2028-04-03,2019-12-25,2020-01-24,DELINQUENT,43,COMPLETE,FIRST
L003124,B1157,Barbara Thompson,,CONVENTIONAL,PURCHASE,NE,49850,Wells Fargo Home Mortgage,642550.00,532419.87,2.582,1520.81,2010-03-02,2020-03-02,2013-01-07,2013-02-06,CURRENT,0,COMPLETE,SECOND
L003125,B8088,Lisa Johnson,,USDA,PURCHASE,WV,28745,Flagstar Bank,398995.00,129365.86,6.915,2529.13,2013-04-27,2033-04-27,2018-06-13,2018-07-13,CURRENT,0,INCOMPLETE,SECOND
L003126,B1113,Michael Martin,,VA,HOME_EQUITY,DE,80881,Quicken Loans,334409.00,225384.36,4.845,1485.19,2018-11-10,2028-11-10,2027-08-30,2027-09-29,CURRENT,0,COMPLETE,SECOND
L003127,B3180,John Moore,,JUMBO,CASH_OUT_REFINANCE,NH,34276,SunTrust Mortgage,478415.00,264445.85,6.021,2640.49,2019-04-20,2029-04-20,2024-01-05,2024-02-04,DELINQUENT,60,COMPLETE,SECOND
L003128,B5901,Karen Lee,,ARM,CASH_OUT_REFINANCE,SD,22620,PHH Mortgage,756006.00,0.00,7.232,5011.82,2018-08-18,2028-08-18,2022-09-20,2022-10-20,PAID_OFF,0,COMPLETE,FIRST
L003129,B5224,William Johnson,,FHA,CASH_OUT_REFINANCE,NM,48704,Green Tree Servicing,393814.00,321030.52,7.495,2705.67,2019-12-22,2049-12-22,2020-06-14,2020-07-14,CURRENT,0,COMPLETE,FIRST
L003130,B9904,Charles Brown,,FHA,HOME_EQUITY,AK,70463,Wells Fargo Home Mortgage,612726.00,0.00,5.697,3199.81,2018-08-24,2048-08-24,2024-07-08,2024-08-07,CLOSED,0,COMPLETE,SECOND
L003131,B5560,Barbara Miller,,ARM,REFINANCE,TX,81542,Flagstar Bank,134612.00,113558.63,4.293,529.73,2013-10-10,2023-10-10,2014-12-28,2015-01-27,CURRENT,0,INCOMPLETE,FIRST
L003132,B6089,Joseph Garcia,Jennifer Jackson,FHA,REFINANCE,IL,16215,Nationstar Mortgage,67459.00,50375.89,4.258,263.30,2013-12-20,2033-12-20,2019-05-17,2019-06-16,CURRENT,0,INCOMPLETE,FIRST
L003133,B4963,John Johnson,,USDA,CASH_OUT_REFINANCE,KS,48786,SunTrust Mortgage,370663.00,179457.56,4.411,1498.74,2016-08-27,2036-08-27,2021-03-09,2021-04-08,DELINQUENT,41,MISSING,SECOND
L003134,B7858,John Thompson,,ARM,HOME_EQUITY,AL,46559,Caliber Home Loans,156665.00,0.00,5.423,778.79,2014-03-22,2024-03-22,2023-01-26,2023-02-25,PAID_OFF,0,COMPLETE,SECOND
L003135,B7870,Richard Garcia,,ARM,CONSTRUCTION,VA,27431,JPMorgan Chase Bank,121460.00,39567.03,5.292,589.20,2022-11-18,2042-11-18,2024-04-14,2024-05-14,CURRENT,0,INCOMPLETE,FIRST
L003136,B1551,James Smith,,FIXED,CASH_OUT_REFINANCE,VT,49035,US Bank,199412.00,0.00,5.66,1034.62,2017-10-09,2047-10-09,2026-05-10,2026-06-09,PAID_OFF,0,COMPLETE,FIRST
L003137,B6642,Sarah Taylor,,FIXED,REFINANCE,NH,12849,Bank of America,497151.00,0.00,7.609,3467.59,2018-07-29,2033-07-29,2019-02-13,2019-03-15,PAID_OFF,0,INCOMPLETE,FIRST
L003138,B8389,Linda Jackson,,ARM,PURCHASE,NJ,97168,Freedom Mortgage,384827.00,195597.81,5.744,2026.24,2014-01-05,2029-01-05,2020-06-03,2020-07-03,DELINQUENT,77,COMPLETE,FIRST
L003139,B1078,Joseph Jackson,,JUMBO,CONSTRUCTION,WY,72371,SunTrust Mortgage,754404.00,0.00,7.501,5187.22,2013-06-04,2033-06-04,2019-05-01,2019-05-31,CLOSED,0,COMPLETE,SECOND
L003140,B7158,Barbara Jones,,USDA,HOME_EQUITY,WI,76622,Nationstar Mortgage,456813.00,171712.39,7.692,3220.99,2017-04-17,2032-04-17,2026-09-09,2026-10-09,CURRENT,0,COMPLETE,FIRST
L003141,B8974,Susan Thomas,,VA,PURCHASE,WV,86253,Bank of America,512744.00,266726.97,4.654,2187.45,2016-05-30,2046-05-30,2025-05-21,2025-06-20,CURRENT,0,COMPLETE,SECOND
L003142,B3253,John Thomas,,FHA,HOME_EQUITY,SC,74295,Quicken Loans,520225.00,442633.24,5.907,2816.89,2015-12-14,2045-12-14,2022-01-25,2022-02-24,DELINQUENT,53,COMPLETE,SECOND
L003143,B2767,Sarah Jackson,,JUMBO,CONSTRUCTION,LA,35799,SunTrust Mortgage,140684.00,99546.96,5.805,748.61,2020-10-11,2050-10-11,2023-07-23,2023-08-22,CURRENT,0,COMPLETE,SECOND
L003144,B2267,Mary Hernandez,,USDA,HOME_EQUITY,ID,97802,Caliber Home Loans,69105.00,65628.83,3.66,231.85,2021-10-01,2051-10-01,2031-05-24,2031-06-23,DEFAULT,304,COMPLETE,SECOND
L003145,B5632,Richard Garcia,John Thomas,FHA,CASH_OUT_REFINANCE,OH,63341,PNC Bank,233204.00,0.00,8.21,1755.05,2017-05-31,2027-05-31,2024-12-12,2025-01-11,PAID_OFF,0,MISSING,FIRST
L003146,B9704,Linda Martin,Lisa Martin,ARM,CONSTRUCTION,CA,91726,Wells Fargo Home Mortgage,474350.00,161939.40,7.645,3324.21,2012-07-17,2032-07-17,2015-03-27,2015-04-26,CURRENT,0,COMPLETE,SECOND
L003147,B9339,Sarah Smith,,ARM,CASH_OUT_REFINANCE,DC,84274,Quicken Loans,497961.00,0.00,4.39,2003.88,2012-06-04,2032-06-04,2017-05-27,2017-06-26,PAID_OFF,0,INCOMPLETE,SECOND
L003148,B8587,Robert Wilson,,VA,CASH_OUT_REFINANCE,MD,30208,PHH Mortgage,88791.00,0.00,3.142,255.73,2017-07-05,2037-07-05,2025-05-08,2025-06-07,PAID_OFF,0,COMPLETE,SECOND
L003149,B8967,Jennifer Garcia,,JUMBO,PURCHASE,AL,20818,Quicken Loans,638497.00,290525.46,5.214,3051.70,2014-05-22,2034-05-22,2015-10-03,2015-11-02,CURRENT,0,MISSING,FIRST
L003150,B9199,David Moore,,VA,CASH_OUT_REFINANCE,WI,57174,Freedom Mortgage,102629.00,32915.03,2.859,268.96,2011-11-05,2031-11-05,2018-08-30,2018-09-29,CURRENT,0,MISSING,SECOND
L003151,B5040,John Lee,,ARM,REFINANCE,CA,64511,Caliber Home Loans,354205.00,309660.56,6.62,2149.43,2014-11-10,2029-11-10,2021-03-23,2021-04-22,CURRENT,0,COMPLETE,SECOND
L003152,B9479,Robert Thompson,,JUMBO,CASH_OUT_REFINANCE,WI,76908,US Bank,311059.00,214716.22,4.65,1325.89,2021-07-04,2031-07-04,2027-06-20,2027-07-20,CURRENT,0,COMPLETE,SECOND
L003153,B7995,Thomas Wilson,,USDA,HOME_EQUITY,MD,13814,SunTrust Mortgage,198557.00,93048.49,5.345,972.85,2014-04-02,2044-04-02,2014-12-06,2015-01-05,DELINQUENT,69,COMPLETE,FIRST
L003154,B7219,Jessica Martinez,,VA,HOME_EQUITY,NE,79719,SunTrust Mortgage,468625.00,437166.58,8.08,3470.95,2010-08-19,2030-08-19,2015-12-15,2016-01-14,CURRENT,0,COMPLETE,SECOND
L003155,B3907,David Jones,,CONVENTIONAL,HOME_EQUITY,GA,32643,Freedom Mortgage,330589.00,0.00,4.107,1244.58,2016-09-27,2046-09-27,2027-01-01,2027-01-31,CLOSED,0,COMPLETE,SECOND
L003156,B5025,John Anderson,,FHA,HOME_EQUITY,ID,56393,JPMorgan Chase Bank,768774.00,299785.16,5.903,4159.90,2010-12-29,2020-12-29,2018-10-05,2018-11-04,CURRENT,0,MISSING,FIRST
L003157,B7279,Linda Jackson,Karen Moore,JUMBO,CONSTRUCTION,MI,58731,JPMorgan Chase Bank,584383.00,322584.74,4.173,2235.41,2017-04-13,2037-04-13,2026-10-14,2026-11-13,CURRENT,0,COMPLETE,FIRST
L003158,B1757,Barbara Davis,Joseph Wilson,USDA,CASH_OUT_REFINANCE,NJ,65340,US Bank,265631.00,210934.42,3.555,865.63,2019-09-01,2029-09-01,2025-01-30,2025-03-01,CURRENT,0,COMPLETE,FIRST
L003159,B2271,David Davis,,JUMBO,CONSTRUCTION,TX,40948,Wells Fargo Home Mortgage,114870.00,0.00,7.402,779.41,2014-09-07,2029-09-07,2017-03-19,2017-04-18,CLOSED,0,INCOMPLETE,SECOND
L003160,B9978,Karen Jones,Michael Williams,FHA,PURCHASE,RI,29563,PNC Bank,409508.00,325695.77,5.728,2150.19,2011-09-25,2041-09-25,2021-09-28,2021-10-28,DELINQUENT,56,MISSING,SECOND
L003161,B9215,Robert Anderson,,ARM,CONSTRUCTION,DE,69052,Wells Fargo Home Mortgage,576196.00,351578.00,6.181,3264.68,2014-05-21,2029-05-21,2022-03-13,2022-04-12,CURRENT,0,COMPLETE,SECOND
L003162,B9162,Sarah Anderson,,JUMBO,PURCHASE,MD,23513,Quicken Loans,699886.00,0.00,6.721,4311.94,2014-03-08,2034-03-08,2017-02-08,2017-03-10,PAID_OFF,0,COMPLETE,FIRST
L003163,B7125,Barbara Anderson,,FIXED,CONSTRUCTION,MD,40255,SunTrust Mortgage,777046.00,254070.82,8.47,6033.11,2021-10-22,2051-10-22,2024-04-02,2024-05-02,CURRENT,0,COMPLETE,SECOND
L003164,B8002,Susan Lee,,USDA,CONSTRUCTION,OR,27726,Caliber Home Loans,603984.00,186126.35,4.22,2336.41,2021-07-08,2036-07-08,2029-07-19,2029-08-18,CURRENT,0,COMPLETE,FIRST
L003165,B4071,Barbara Garcia,James Garcia,FHA,HOME_EQUITY,RI,67522,Green Tree Servicing,778817.00,554517.02,7.317,5223.72,2017-11-06,2027-11-06,2027-05-02,2027-06-01,CURRENT,0,COMPLETE,FIRST
